"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","PATIENT_TYPE","AGE_BAND","SEEN","POP","PERCENT_SEEN"
"3039",2019-12-31,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","6",5694,9192,61.95
"3040",2019-12-31,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","7",6252,9127,68.5
"3041",2019-12-31,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","8",6117,8891,68.8
"3042",2019-12-31,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","9",6203,8879,69.86
"3043",2019-12-31,"52R","E38000243",NA,"Adult","18-64",325479,642469,50.66
"3044",2019-12-31,"52R","E38000243",NA,"Adult","65-74",54066,100960,53.55
"3045",2019-12-31,"52R","E38000243",NA,"Adult","75-84",30153,58437,51.6
"3046",2019-12-31,"52R","E38000243",NA,"Adult","85+",9762,23521,41.5
"3047",2019-12-31,"52R","E38000243",NA,"Child","0",244,11081,2.2
"3048",2019-12-31,"52R","E38000243",NA,"Child","1",2779,11795,23.56
"3049",2019-12-31,"52R","E38000243",NA,"Child","10",8889,12329,72.1
"3050",2019-12-31,"52R","E38000243",NA,"Child","11",8626,11995,71.91
"3051",2019-12-31,"52R","E38000243",NA,"Child","12",8671,11771,73.66
"3052",2019-12-31,"52R","E38000243",NA,"Child","13",8369,11043,75.79
"3053",2019-12-31,"52R","E38000243",NA,"Child","14",7775,10826,71.82
"3054",2019-12-31,"52R","E38000243",NA,"Child","15",7731,10549,73.29
"3055",2019-12-31,"52R","E38000243",NA,"Child","16",7085,10430,67.93
"3056",2019-12-31,"52R","E38000243",NA,"Child","17",6337,10683,59.32
"3057",2019-12-31,"52R","E38000243",NA,"Child","2",4984,12109,41.16
"3058",2019-12-31,"52R","E38000243",NA,"Child","3",6288,12109,51.93
"3059",2019-12-31,"52R","E38000243",NA,"Child","4",7073,12188,58.03
"3060",2019-12-31,"52R","E38000243",NA,"Child","5",7657,12445,61.53
"3061",2019-12-31,"52R","E38000243",NA,"Child","6",8374,12940,64.71
"3062",2019-12-31,"52R","E38000243",NA,"Child","7",9064,12794,70.85
"3063",2019-12-31,"52R","E38000243",NA,"Child","8",9009,12516,71.98
"3064",2019-12-31,"52R","E38000243",NA,"Child","9",9071,12366,73.35
"3065",2019-12-31,"71E","E38000238",NA,"Adult","18-64",203119,433528,46.85
"3066",2019-12-31,"71E","E38000238",NA,"Adult","65-74",46717,98344,47.5
"3067",2019-12-31,"71E","E38000238",NA,"Adult","75-84",27705,56451,49.08
"3068",2019-12-31,"71E","E38000238",NA,"Adult","85+",8058,21869,36.85
"3069",2019-12-31,"71E","E38000238",NA,"Child","0",181,7363,2.46
"3070",2019-12-31,"71E","E38000238",NA,"Child","1",1643,7573,21.7
"3071",2019-12-31,"71E","E38000238",NA,"Child","10",5377,8458,63.57
"3072",2019-12-31,"71E","E38000238",NA,"Child","11",5490,8090,67.86
"3073",2019-12-31,"71E","E38000238",NA,"Child","12",5334,8022,66.49
"3074",2019-12-31,"71E","E38000238",NA,"Child","13",5123,7723,66.33
"3075",2019-12-31,"71E","E38000238",NA,"Child","14",5190,7728,67.16
"3076",2019-12-31,"71E","E38000238",NA,"Child","15",4975,7653,65.01
"3077",2019-12-31,"71E","E38000238",NA,"Child","16",4862,7505,64.78
"3078",2019-12-31,"71E","E38000238",NA,"Child","17",4269,7825,54.56
"3079",2019-12-31,"71E","E38000238",NA,"Child","2",2939,8228,35.72
"3080",2019-12-31,"71E","E38000238",NA,"Child","3",3652,8304,43.98
"3081",2019-12-31,"71E","E38000238",NA,"Child","4",4157,8405,49.46
"3082",2019-12-31,"71E","E38000238",NA,"Child","5",4603,8430,54.6
"3083",2019-12-31,"71E","E38000238",NA,"Child","6",4791,8842,54.18
"3084",2019-12-31,"71E","E38000238",NA,"Child","7",5315,8738,60.83
"3085",2019-12-31,"71E","E38000238",NA,"Child","8",5420,8458,64.08
"3086",2019-12-31,"71E","E38000238",NA,"Child","9",5460,8296,65.81
"3087",2019-12-31,"78H","E38000242",NA,"Adult","18-64",208412,434420,47.97
"3088",2019-12-31,"78H","E38000242",NA,"Adult","65-74",36911,75154,49.11
"3089",2019-12-31,"78H","E38000242",NA,"Adult","75-84",19695,39079,50.4
"3090",2019-12-31,"78H","E38000242",NA,"Adult","85+",6195,15629,39.64
"3091",2019-12-31,"78H","E38000242",NA,"Child","0",235,8749,2.69
"3092",2019-12-31,"78H","E38000242",NA,"Child","1",2073,9058,22.89
"3093",2019-12-31,"78H","E38000242",NA,"Child","10",6577,9849,66.78
"3094",2019-12-31,"78H","E38000242",NA,"Child","11",6662,9509,70.06
"3095",2019-12-31,"78H","E38000242",NA,"Child","12",6432,9204,69.88
"3096",2019-12-31,"78H","E38000242",NA,"Child","13",6186,8587,72.04
"3097",2019-12-31,"78H","E38000242",NA,"Child","14",5964,8475,70.37
"3098",2019-12-31,"78H","E38000242",NA,"Child","15",5537,8185,67.65
"3099",2019-12-31,"78H","E38000242",NA,"Child","16",5154,8008,64.36
"3100",2019-12-31,"78H","E38000242",NA,"Child","17",4568,8355,54.67
"3101",2019-12-31,"78H","E38000242",NA,"Child","2",3366,9522,35.35
"3102",2019-12-31,"78H","E38000242",NA,"Child","3",4450,9519,46.75
"3103",2019-12-31,"78H","E38000242",NA,"Child","4",4958,9715,51.03
"3104",2019-12-31,"78H","E38000242",NA,"Child","5",5462,9915,55.09
"3105",2019-12-31,"78H","E38000242",NA,"Child","6",6213,10134,61.31
"3106",2019-12-31,"78H","E38000242",NA,"Child","7",6512,9933,65.56
"3107",2019-12-31,"78H","E38000242",NA,"Child","8",6554,9873,66.38
"3108",2019-12-31,"78H","E38000242",NA,"Child","9",6831,9778,69.86
"3109",2020-03-31,"03W","E38000051",NA,"Adult","18-64",88162,194151,45.41
"3110",2020-03-31,"03W","E38000051",NA,"Adult","65-74",17477,39702,44.02
"3111",2020-03-31,"03W","E38000051",NA,"Adult","75-84",10632,23615,45.02
"3112",2020-03-31,"03W","E38000051",NA,"Adult","85+",3488,9856,35.39
"3113",2020-03-31,"03W","E38000051",NA,"Child","0",103,3257,3.16
"3114",2020-03-31,"03W","E38000051",NA,"Child","1",1030,3325,30.98
"3115",2020-03-31,"03W","E38000051",NA,"Child","10",2830,4064,69.64
"3116",2020-03-31,"03W","E38000051",NA,"Child","11",2788,4006,69.6
"3117",2020-03-31,"03W","E38000051",NA,"Child","12",2886,4013,71.92
"3118",2020-03-31,"03W","E38000051",NA,"Child","13",2672,3817,70
"3119",2020-03-31,"03W","E38000051",NA,"Child","14",2676,4049,66.09
"3120",2020-03-31,"03W","E38000051",NA,"Child","15",2549,3831,66.54
"3121",2020-03-31,"03W","E38000051",NA,"Child","16",2445,3674,66.55
"3122",2020-03-31,"03W","E38000051",NA,"Child","17",2144,3903,54.93
"3123",2020-03-31,"03W","E38000051",NA,"Child","2",1634,3609,45.28
"3124",2020-03-31,"03W","E38000051",NA,"Child","3",2051,3644,56.28
"3125",2020-03-31,"03W","E38000051",NA,"Child","4",2254,3642,61.89
"3126",2020-03-31,"03W","E38000051",NA,"Child","5",2508,3858,65.01
"3127",2020-03-31,"03W","E38000051",NA,"Child","6",2588,3904,66.29
"3128",2020-03-31,"03W","E38000051",NA,"Child","7",2705,3981,67.95
"3129",2020-03-31,"03W","E38000051",NA,"Child","8",2742,3976,68.96
"3130",2020-03-31,"03W","E38000051",NA,"Child","9",2766,3923,70.51
"3131",2020-03-31,"04C","E38000097",NA,"Adult","18-64",119491,228920,52.2
"3132",2020-03-31,"04C","E38000097",NA,"Adult","65-74",14812,23410,63.27
"3133",2020-03-31,"04C","E38000097",NA,"Adult","75-84",7609,13018,58.45
"3134",2020-03-31,"04C","E38000097",NA,"Adult","85+",2534,5876,43.12
"3135",2020-03-31,"04C","E38000097",NA,"Child","0",285,4815,5.92
"3136",2020-03-31,"04C","E38000097",NA,"Child","1",1601,4985,32.12
"3137",2020-03-31,"04C","E38000097",NA,"Child","10",3738,4764,78.46
"3138",2020-03-31,"04C","E38000097",NA,"Child","11",3883,4536,85.6
"3139",2020-03-31,"04C","E38000097",NA,"Child","12",3868,4513,85.71
"3140",2020-03-31,"04C","E38000097",NA,"Child","13",3607,4256,84.75
"3141",2020-03-31,"04C","E38000097",NA,"Child","14",3541,4142,85.49
"3142",2020-03-31,"04C","E38000097",NA,"Child","15",3414,3990,85.56
"3143",2020-03-31,"04C","E38000097",NA,"Child","16",3112,3980,78.19
"3144",2020-03-31,"04C","E38000097",NA,"Child","17",2786,3980,70
"3145",2020-03-31,"04C","E38000097",NA,"Child","2",2337,5080,46
"3146",2020-03-31,"04C","E38000097",NA,"Child","3",2860,5107,56
"3147",2020-03-31,"04C","E38000097",NA,"Child","4",3039,5062,60.04
"3148",2020-03-31,"04C","E38000097",NA,"Child","5",3444,5093,67.62
"3149",2020-03-31,"04C","E38000097",NA,"Child","6",3690,5277,69.93
"3150",2020-03-31,"04C","E38000097",NA,"Child","7",3865,4903,78.83
"3151",2020-03-31,"04C","E38000097",NA,"Child","8",3929,4655,84.4
"3152",2020-03-31,"04C","E38000097",NA,"Child","9",3958,4856,81.51
"3153",2020-03-31,"04V","E38000201",NA,"Adult","18-64",122112,243532,50.14
"3154",2020-03-31,"04V","E38000201",NA,"Adult","65-74",23212,45167,51.39
"3155",2020-03-31,"04V","E38000201",NA,"Adult","75-84",13003,24190,53.75
"3156",2020-03-31,"04V","E38000201",NA,"Adult","85+",3933,9638,40.81
"3157",2020-03-31,"04V","E38000201",NA,"Child","0",159,4075,3.9
"3158",2020-03-31,"04V","E38000201",NA,"Child","1",1332,4115,32.37
"3159",2020-03-31,"04V","E38000201",NA,"Child","10",3318,4604,72.07
"3160",2020-03-31,"04V","E38000201",NA,"Child","11",3337,4544,73.44
"3161",2020-03-31,"04V","E38000201",NA,"Child","12",3297,4445,74.17
"3162",2020-03-31,"04V","E38000201",NA,"Child","13",3143,4290,73.26
"3163",2020-03-31,"04V","E38000201",NA,"Child","14",3113,4492,69.3
"3164",2020-03-31,"04V","E38000201",NA,"Child","15",3026,4174,72.5
"3165",2020-03-31,"04V","E38000201",NA,"Child","16",2989,4150,72.02
"3166",2020-03-31,"04V","E38000201",NA,"Child","17",2539,4520,56.17
"3167",2020-03-31,"04V","E38000201",NA,"Child","2",2036,4463,45.62
"3168",2020-03-31,"04V","E38000201",NA,"Child","3",2466,4406,55.97
"3169",2020-03-31,"04V","E38000201",NA,"Child","4",2737,4235,64.63
"3170",2020-03-31,"04V","E38000201",NA,"Child","5",2966,4528,65.5
"3171",2020-03-31,"04V","E38000201",NA,"Child","6",3009,4746,63.4
"3172",2020-03-31,"04V","E38000201",NA,"Child","7",3398,4886,69.55
"3173",2020-03-31,"04V","E38000201",NA,"Child","8",3424,4600,74.43
"3174",2020-03-31,"04V","E38000201",NA,"Child","9",3440,4365,78.81
"3175",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",43294,82754,52.32
"3176",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",8161,15061,54.19
"3177",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",4818,8760,55
"3178",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1302,3121,41.72
"3179",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",84,1520,5.53
"3180",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",420,1447,29.03
"3181",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1029,1564,65.79
"3182",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1051,1574,66.77
"3183",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1009,1578,63.94
"3184",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1005,1426,70.48
"3185",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",924,1539,60.04
"3186",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",892,1457,61.22
"3187",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",885,1404,63.03
"3188",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",766,1474,51.97
"3189",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",657,1469,44.72
"3190",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",759,1464,51.84
"3191",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",821,1491,55.06
"3192",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",871,1635,53.27
"3193",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1018,1529,66.58
"3194",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1118,1585,70.54
"3195",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1072,1568,68.37
"3196",2020-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1024,1554,65.89
"3197",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","18-64",145739,300563,48.49
"3198",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","65-74",20640,37168,55.53
"3199",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","75-84",12850,23457,54.78
"3200",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","85+",4602,9704,47.42
"3201",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","0",210,5660,3.71
"3202",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","1",1352,5838,23.16
"3203",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","10",4064,5889,69.01
"3204",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","11",4058,5729,70.83
"3205",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","12",3883,5436,71.43
"3206",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","13",3828,5084,75.3
"3207",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","14",3493,5223,66.88
"3208",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","15",3478,4996,69.62
"3209",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","16",3136,4843,64.75
"3210",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","17",2855,5076,56.25
"3211",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","2",2119,6013,35.24
"3212",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","3",2695,6064,44.44
"3213",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","4",3121,6054,51.55
"3214",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","5",3422,6273,54.55
"3215",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","6",3769,6517,57.83
"3216",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","7",4110,6312,65.11
"3217",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","8",4241,6075,69.81
"3218",2020-03-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","9",4179,6005,69.59
"3219",2020-03-31,"05C","E38000046","BLACK COUNTRY","Adult","18-64",105246,186186,56.53
"3220",2020-03-31,"05C","E38000046","BLACK COUNTRY","Adult","65-74",20572,34487,59.65
"3221",2020-03-31,"05C","E38000046","BLACK COUNTRY","Adult","75-84",13401,22416,59.78
"3222",2020-03-31,"05C","E38000046","BLACK COUNTRY","Adult","85+",4498,8272,54.38
"3223",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","0",101,3702,2.73
"3224",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","1",817,3818,21.4
"3225",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","10",2688,3961,67.86
"3226",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","11",2598,3722,69.8
"3227",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","12",2661,3961,67.18
"3228",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","13",2513,3885,64.68
"3229",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","14",2460,3746,65.67
"3230",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","15",2408,3548,67.87
"3231",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","16",2207,3619,60.98
"3232",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","17",1979,3637,54.41
"3233",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","2",1394,3790,36.78
"3234",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","3",1815,3782,47.99
"3235",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","4",2063,4010,51.45
"3236",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","5",2285,4087,55.91
"3237",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","6",2519,4095,61.51
"3238",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","7",2728,4018,67.89
"3239",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","8",2820,3993,70.62
"3240",2020-03-31,"05C","E38000046","BLACK COUNTRY","Child","9",2872,3891,73.81
"3241",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",38835,75681,51.31
"3242",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",6568,13739,47.81
"3243",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",3763,8137,46.25
"3244",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1024,3144,32.57
"3245",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",43,1390,3.09
"3246",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",354,1523,23.24
"3247",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1278,1565,81.66
"3248",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1295,1492,86.8
"3249",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1244,1501,82.88
"3250",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1211,1493,81.11
"3251",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1261,1521,82.91
"3252",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1248,1449,86.13
"3253",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1139,1488,76.55
"3254",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1046,1479,70.72
"3255",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",669,1567,42.69
"3256",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",820,1553,52.8
"3257",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",902,1646,54.8
"3258",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1065,1569,67.88
"3259",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1127,1674,67.32
"3260",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1215,1599,75.98
"3261",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1266,1623,78
"3262",2020-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1310,1585,82.65
"3263",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",62349,130910,47.63
"3264",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",13030,26929,48.39
"3265",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",7543,15667,48.15
"3266",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",2199,5828,37.73
"3267",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",153,1917,7.98
"3268",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",715,2014,35.5
"3269",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1517,2427,62.51
"3270",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1633,2293,71.22
"3271",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1561,2315,67.43
"3272",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1480,2437,60.73
"3273",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1436,2314,62.06
"3274",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1466,2253,65.07
"3275",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1316,2214,59.44
"3276",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1148,2252,50.98
"3277",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",988,1994,49.55
"3278",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",1159,2087,55.53
"3279",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",1250,2164,57.76
"3280",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1465,2155,67.98
"3281",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1476,2225,66.34
"3282",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1576,2442,64.54
"3283",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1611,2334,69.02
"3284",2020-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1542,2400,64.25
"3285",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","18-64",65330,114343,57.14
"3286",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","65-74",12991,21983,59.1
"3287",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","75-84",7287,12303,59.23
"3288",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","85+",1961,4551,43.09
"3289",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","0",108,2238,4.83
"3290",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","1",688,2216,31.05
"3291",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","10",1740,2245,77.51
"3292",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","11",1663,2337,71.16
"3293",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","12",1714,2204,77.77
"3294",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","13",1696,2142,79.18
"3295",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","14",1516,2075,73.06
"3296",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","15",1554,2088,74.43
"3297",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","16",1433,2073,69.13
"3298",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","17",1245,2092,59.51
"3299",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","2",1030,2380,43.28
"3300",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","3",1186,2238,52.99
"3301",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","4",1387,2265,61.24
"3302",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","5",1511,2464,61.32
"3303",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","6",1607,2292,70.11
"3304",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","7",1785,2471,72.24
"3305",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","8",1808,2446,73.92
"3306",2020-03-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","9",1813,2306,78.62
"3307",2020-03-31,"05L","E38000144","BLACK COUNTRY","Adult","18-64",169364,310169,54.6
"3308",2020-03-31,"05L","E38000144","BLACK COUNTRY","Adult","65-74",20010,34107,58.67
"3309",2020-03-31,"05L","E38000144","BLACK COUNTRY","Adult","75-84",11588,22515,51.47
"3310",2020-03-31,"05L","E38000144","BLACK COUNTRY","Adult","85+",4203,8910,47.17
"3311",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","0",243,7087,3.43
"3312",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","1",1561,7500,20.81
"3313",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","10",4871,7368,66.11
"3314",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","11",4909,7066,69.47
"3315",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","12",4734,7182,65.91
"3316",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","13",4512,6830,66.06
"3317",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","14",4356,6554,66.46
"3318",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","15",4123,6430,64.12
"3319",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","16",3710,6318,58.72
"3320",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","17",3427,6449,53.14
"3321",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","2",2414,7565,31.91
"3322",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","3",3135,7435,42.17
"3323",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","4",3532,7343,48.1
"3324",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","5",3982,7965,49.99
"3325",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","6",4455,7872,56.59
"3326",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","7",4970,7241,68.64
"3327",2020-03-31,"05L","E38000144","BLACK COUNTRY","Child","8",5128,7214,71.08
